tarih_saat,tarih,saat,tuketim_mwh,uretim_mwh,dogalgaz_mwh,komur_mwh,hidro_mwh,ruzgar_mwh,gunes_mwh,diger_mwh,ptf_tl_mwh
2024-08-08T14:00:00Z,2024-08-08,17,37402.8,38524.9,8340.3,14286.6,6036.2,4010.1,856.6,4995.2,4150.32
2024-08-08T15:00:00Z,2024-08-08,18,38279.8,39428.2,7184.5,12535,6085.1,5217.7,0,8405.9,4772.59
2024-08-08T16:00:00Z,2024-08-08,19,38546.1,39702.5,9286.6,14783.1,5891.9,5619.3,0,4121.6,4215.85
2024-08-08T17:00:00Z,2024-08-08,20,35924.6,37002.3,8108.4,12797,6631.8,4673.1,0,4792,4607.14
2024-08-08T18:00:00Z,2024-08-08,21,35498.2,36563.2,7375.4,12867,6005.7,4648.6,216.1,5450.3,3938.36
2024-08-08T19:00:00Z,2024-08-08,22,33440.8,34444,6959.7,11080.6,5190.3,5071.1,206.4,5935.9,4064.43
2024-08-08T20:00:00Z,2024-08-08,23,31859.4,32815.2,6696.9,12065.8,6319.6,4103,0,3629.9,4042.33
2024-08-08T21:00:00Z,2024-08-08,0,29533.3,30419.3,6099.1,10804.3,4452.4,4231.3,0,4832.2,4416.43
2024-08-08T22:00:00Z,2024-08-08,1,28925.9,29793.7,6540.9,10481.6,4452.5,3589.5,0,4729.1,4193.02
2024-08-08T23:00:00Z,2024-08-08,2,30056.6,30958.3,7598.2,10196.1,5135.4,4593.3,38.8,3396.4,4032.87
2024-08-09T00:00:00Z,2024-08-09,3,29589,30476.7,7508.5,9619,4913.3,2515.3,0,5920.7,3804.07
2024-08-09T01:00:00Z,2024-08-09,4,30033,30934,7379.9,11144.2,5942,2406.6,0,4061.3,4146.59
2024-08-09T02:00:00Z,2024-08-09,5,33484.6,34489.2,7540.4,13424.7,5465.7,2765.4,0,5292.9,4290.28
2024-08-09T03:00:00Z,2024-08-09,6,35920.7,36998.3,8957.3,10900,5731.7,3158.4,167.5,8083.4,4498.5
2024-08-09T04:00:00Z,2024-08-09,7,38182.3,39327.8,8596.9,11863.9,5905.8,3638.8,940.1,8382.3,4987.99
2024-08-09T05:00:00Z,2024-08-09,8,41245.7,42483.1,10172.9,15280.2,6028.5,3081.9,1736.9,6182.8,4667.88
2024-08-09T06:00:00Z,2024-08-09,9,41207.8,42444,8302.8,15041.6,7500.9,1955.9,2404.6,7238.4,5029.78
2024-08-09T07:00:00Z,2024-08-09,10,41078.6,42310.9,8600.9,14429.5,6709.1,3298.1,3222.9,6050.5,4888.48
2024-08-09T08:00:00Z,2024-08-09,11,42256.1,43523.8,9965.9,15943.1,7544.6,3986.3,3399.1,2684.8,4626.07
2024-08-09T09:00:00Z,2024-08-09,12,39795.4,40989.3,9661.4,13948.1,6969.7,4074.1,3587.7,2748.3,4966.71
2024-08-09T10:00:00Z,2024-08-09,13,40345.2,41555.5,9404.4,14280.4,6507.4,4600.3,3226.7,3536.3,4279.53
2024-08-09T11:00:00Z,2024-08-09,14,39144.2,40318.5,7308.8,13868.4,7812.5,4734.3,3152.8,3441.7,4252.83
2024-08-09T12:00:00Z,2024-08-09,15,38417.5,39570,8435.4,14572.5,6519.6,3878.1,2446.8,3717.5,4424.82
2024-08-09T13:00:00Z,2024-08-09,16,39437.9,40621,8007.4,13856.5,6858.6,5248.1,1965.4,4685,4689.75
2024-08-09T14:00:00Z,2024-08-09,17,38515.4,39670.9,9470.1,14632.8,6773.2,4081,469,4244.7,4804.28
2024-08-09T15:00:00Z,2024-08-09,18,37840.3,38975.5,8112.6,14448.4,6590.5,4186,0,5638.1,4620.59
2024-08-09T16:00:00Z,2024-08-09,19,37595.7,38723.6,7003.6,13897.1,6659.2,5474.7,206.2,5482.8,4351.26
2024-08-09T17:00:00Z,2024-08-09,20,36194.4,37280.2,8439,12006,6632.4,4895.1,0,5307.6,4120.44
2024-08-09T18:00:00Z,2024-08-09,21,34007.8,35028,6900.9,10434.8,5734.3,5948,0,6010,4251.54
2024-08-09T19:00:00Z,2024-08-09,22,32734.9,33716.9,6420.7,11802.6,5592,4669.5,0,5232.1,4840.49
2024-08-09T20:00:00Z,2024-08-09,23,31129.7,32063.6,6128.2,11936.3,5541.9,4223.7,0,4233.6,4217.56
2024-08-09T21:00:00Z,2024-08-09,0,25742.4,26514.7,5964.7,8634.4,5422.5,2739,0,3754.1,3928.06
2024-08-09T22:00:00Z,2024-08-09,1,24145.7,24870,5939,8517.1,4291.9,2557.9,0,3564.1,3874.95
2024-08-09T23:00:00Z,2024-08-09,2,24005.8,24726,5450.5,8809.5,4007.1,1883.5,45,4530.5,3646.74
2024-08-10T00:00:00Z,2024-08-10,3,24701.7,25442.7,6265.8,7980.4,4104.6,3033.8,28.5,4029.6,3634.4
2024-08-10T01:00:00Z,2024-08-10,4,28861.5,29727.3,7242.5,10265.5,4935.6,1365.9,0,5917.8,4599.09
2024-08-10T02:00:00Z,2024-08-10,5,28361.1,29212,7851.3,9631.9,4537.5,1817.5,0,5373.8,4371.18
2024-08-10T03:00:00Z,2024-08-10,6,32266.9,33234.9,6806.8,11532.8,4975.4,1708.7,20.1,8191,4494.45
2024-08-10T04:00:00Z,2024-08-10,7,32841.7,33826.9,7833,12460,6125.8,1922.7,844.1,4641.2,4546.96
2024-08-10T05:00:00Z,2024-08-10,8,35031.5,36082.5,8729.6,10884.6,5579.1,1781.1,1471.2,7636.9,4809.5
2024-08-10T06:00:00Z,2024-08-10,9,37238.8,38356,9204,13821,6350.3,2267.7,2104.1,4608.8,4473.88
2024-08-10T07:00:00Z,2024-08-10,10,36455.1,37548.8,8743.4,12510.6,6343.3,3928.8,2751.1,3271.5,4437.53
2024-08-10T08:00:00Z,2024-08-10,11,35860.1,36935.9,6929.2,11732.3,6298.9,3350.2,2988.4,5637,4320.86
2024-08-10T09:00:00Z,2024-08-10,12,35554.6,36621.3,9237.2,12647.3,5995.1,2624.2,3307,2810.6,4592.26
2024-08-10T10:00:00Z,2024-08-10,13,36110.3,37193.6,8059.4,14386.5,5765.7,3589.9,2946,2446.1,4412.23
2024-08-10T11:00:00Z,2024-08-10,14,35579.2,36646.5,9221,13454.4,5866.9,3511.4,2596.9,1996,4379.14
2024-08-10T12:00:00Z,2024-08-10,15,34142.1,35166.4,8447.4,11268.8,6363.5,4807,1884.9,2394.7,4242.89
2024-08-10T13:00:00Z,2024-08-10,16,35765.9,36838.9,8310,13681.6,6240.1,3441.8,1570.9,3594.4,4559.91
2024-08-10T14:00:00Z,2024-08-10,17,35764.9,36837.9,8396.5,11978.5,7207.2,3673.8,617.8,4964.1,4567.43
2024-08-10T15:00:00Z,2024-08-10,18,34117.5,35141,8172.4,12041.9,6412.9,5009.5,0,3504.2,4246.27
2024-08-10T16:00:00Z,2024-08-10,19,34682.9,35723.3,8153.1,13731.9,6278.7,5357.2,0,2202.5,4430.34
2024-08-10T17:00:00Z,2024-08-10,20,31554.1,32500.7,7325.1,11239.5,5179.5,5315,0,3441.6,4051.03
2024-08-10T18:00:00Z,2024-08-10,21,31859.2,32815,6847.2,10418.2,5496.9,4863.1,0,5189.7,4135.56
2024-08-10T19:00:00Z,2024-08-10,22,29000.1,29870.1,7801.7,10069.1,4589.4,3428.7,0,3981.2,3588.55
2024-08-10T20:00:00Z,2024-08-10,23,28159.2,29004,6570,10291.3,4547.5,3876.2,0,3719,4065.19
2024-08-10T21:00:00Z,2024-08-10,0,26130.3,26914.2,5937.1,7926.9,4647.5,3741.4,0,4661.1,4121.08
2024-08-10T22:00:00Z,2024-08-10,1,24555.8,25292.5,5376.3,8730.7,4281.8,2547.4,0,4356.2,3488.06
2024-08-10T23:00:00Z,2024-08-10,2,24482.7,25217.2,5582.9,9036.8,3828.7,1668.2,0,5100.5,3843.42
2024-08-11T00:00:00Z,2024-08-11,3,25018.5,25769.1,6375.6,9678.5,4593.7,2222.5,131.2,2767.6,3369.89
2024-08-11T01:00:00Z,2024-08-11,4,26672.8,27473,6272.3,8794.6,5187.3,2059.5,41.5,5117.8,3920.8
2024-08-11T02:00:00Z,2024-08-11,5,28919.7,29787.3,6964.1,9394.2,4889.4,2188,0,6351.6,4204.25
2024-08-11T03:00:00Z,2024-08-11,6,31560.3,32507.1,6868.2,11142,5355.5,2051.5,0,7089.9,4652.94
2024-08-11T04:00:00Z,2024-08-11,7,33789.2,34802.8,7789.1,12637.6,5330,1788,859.5,6398.7,4011.09
2024-08-11T05:00:00Z,2024-08-11,8,34233.6,35260.6,7429.6,12534.2,5633.4,1216,1391,7056.3,4906.47
2024-08-11T06:00:00Z,2024-08-11,9,36147.9,37232.3,9080.6,13031,6267.8,1416,1864.9,5572,4708.05
2024-08-11T07:00:00Z,2024-08-11,10,38060.3,39202.1,9074,11798.3,6108.8,1625,2726.8,7869.2,4228.27
2024-08-11T08:00:00Z,2024-08-11,11,37054.8,38166.4,8710,14519.1,6963.5,2239.6,3073.8,2660.5,4301.78
2024-08-11T09:00:00Z,2024-08-11,12,36328.6,37418.4,8000.6,13193,5522.2,2195.2,2990.4,5517,4576.33
2024-08-11T10:00:00Z,2024-08-11,13,34248.8,35276.2,8032.6,11616.4,5708.9,3230.8,2923.4,3764.3,4342.2
2024-08-11T11:00:00Z,2024-08-11,14,35731.1,36803.1,10251.1,12221.7,5118.4,2851.3,2484.7,3876,4630.53
2024-08-11T12:00:00Z,2024-08-11,15,33924.8,34942.6,7609.2,12132.7,6840.5,4554.8,2306.8,1498.6,4004.1
2024-08-11T13:00:00Z,2024-08-11,16,34429.4,35462.3,8990.5,11845.9,5960.9,3804.7,1604.9,3255.3,4136.95
2024-08-11T14:00:00Z,2024-08-11,17,34076.3,35098.6,7968.5,12311.5,5772.5,4631.1,934.6,3480.4,4648.89
2024-08-11T15:00:00Z,2024-08-11,18,34957.5,36006.2,7359.4,11154.6,7058.9,5503.7,0,4929.5,4383.19
2024-08-11T16:00:00Z,2024-08-11,19,33361.7,34362.6,7367.3,10237.1,6563.5,4502.5,129.9,5562.4,4337.37
2024-08-11T17:00:00Z,2024-08-11,20,32549.7,33526.2,7561.5,10809.8,6196.7,4188.8,23.2,4746.2,3977.68
2024-08-11T18:00:00Z,2024-08-11,21,31662.1,32612,7074.7,11739.2,5031,4197.7,248.7,4320.7,3962.5
2024-08-11T19:00:00Z,2024-08-11,22,28674.2,29534.4,7264.1,10838.1,4749.4,3629.3,0,3053.4,3987.51
2024-08-11T20:00:00Z,2024-08-11,23,27584.8,28412.3,5780.6,10239,5208.1,3726.8,66.1,3391.8,4114.52
2024-08-11T21:00:00Z,2024-08-11,0,30529.4,31445.3,5822.7,11049.4,4934.7,2929.3,0,6709.2,4305.43
2024-08-11T22:00:00Z,2024-08-11,1,27672.7,28502.9,5877.2,9090,4669.8,3458.1,40.9,5366.8,4090.46
2024-08-11T23:00:00Z,2024-08-11,2,28288,29136.6,6893.9,10327.1,4245.1,1598.7,103.9,5967.9,4359.74
2024-08-12T00:00:00Z,2024-08-12,3,29713.1,30604.5,7041.4,10101.8,4684,3252.7,308.6,5216,4136.53
2024-08-12T01:00:00Z,2024-08-12,4,32008.1,32968.3,7333.5,10551.9,5210.7,3207.9,0,6664.4,4860.38
2024-08-12T02:00:00Z,2024-08-12,5,33038.9,34030,6614.1,10814.4,5729.6,2992,0,7879.9,4564.72
2024-08-12T03:00:00Z,2024-08-12,6,36988,38097.6,8458.7,13845.5,6685.9,2714.1,27.4,6366.1,4407.37
2024-08-12T04:00:00Z,2024-08-12,7,37504.3,38629.4,9708,13368.5,6418.6,3053,643.3,5438,5059.42
2024-08-12T05:00:00Z,2024-08-12,8,40442.5,41655.8,8913,12833.8,6650.3,1587.1,1712.5,9959,4555.12
2024-08-12T06:00:00Z,2024-08-12,9,42299.1,43568.1,9270,16005.2,6495.4,3728.2,2451.3,5618,4656.38
2024-08-12T07:00:00Z,2024-08-12,10,40466.2,41680.2,9030.1,14065,6746.8,1597.2,3139.1,7102.1,4431.63
2024-08-12T08:00:00Z,2024-08-12,11,41135.9,42370,10556.6,14291.7,7357.7,3265,3342.6,3556.3,4809.98
2024-08-12T09:00:00Z,2024-08-12,12,41289.8,42528.5,10141.2,13673,7594.2,3954.8,3520.8,3644.5,4946.74
2024-08-12T10:00:00Z,2024-08-12,13,38641.4,39800.6,9754.8,13693.4,6856.1,2815.9,2996,3684.5,4491.05
2024-08-12T11:00:00Z,2024-08-12,14,39851.9,41047.4,8262,13295.5,6557.2,4519,2971.6,5442.2,4180.01
2024-08-12T12:00:00Z,2024-08-12,15,39094.1,40266.9,8325.6,13973,7627.2,4795.7,1963.6,3581.9,4156.5
2024-08-12T13:00:00Z,2024-08-12,16,39283.3,40461.8,7891.9,12745,6047.3,4879.3,1427.2,7471,4176.9
2024-08-12T14:00:00Z,2024-08-12,17,38024.7,39165.5,8375.1,14020.2,6984.2,3161.3,784.7,5840,4679.38
2024-08-12T15:00:00Z,2024-08-12,18,38830.4,39995.3,9721.7,13106.4,7231.9,6298.3,144,3493,4630.93
2024-08-12T16:00:00Z,2024-08-12,19,38650.7,39810.2,9232.1,15341.6,5680.7,5534.3,0,4021.5,4715.7
2024-08-12T17:00:00Z,2024-08-12,20,37748.6,38881,8284.5,12330.2,7091,4471.2,127.9,6576.3,4584.05
2024-08-12T18:00:00Z,2024-08-12,21,34512.9,35548.2,8144.6,12107.6,6503.5,5393.8,0,3398.8,4439
2024-08-12T19:00:00Z,2024-08-12,22,33902.7,34919.8,6958.6,12017.9,4955.2,4191.4,102.4,6694.4,4179.13
2024-08-12T20:00:00Z,2024-08-12,23,30956.1,31884.8,7975.4,11456.9,4820.3,4185.6,0,3446.7,3802.67
2024-08-12T21:00:00Z,2024-08-12,0,29724.5,30616.3,6854.3,9872.3,5218.1,3477.3,61.9,5132.4,4254.37
2024-08-12T22:00:00Z,2024-08-12,1,30819,31743.5,6617.6,10680.4,5747.8,3734.9,0,4962.8,4293.71
2024-08-12T23:00:00Z,2024-08-12,2,29138.3,30012.4,6641.7,10191.6,4800.5,3099.3,34,5245.4,4348.47
2024-08-13T00:00:00Z,2024-08-13,3,29376.3,30257.6,7199.6,9917.3,5158.4,2109.5,40.4,5832.4,4023.32
2024-08-13T01:00:00Z,2024-08-13,4,31557.6,32504.4,7233.1,10597.9,5016.3,2384.3,186.1,7086.8,4046.06
2024-08-13T02:00:00Z,2024-08-13,5,33063.4,34055.3,7118.2,12213.8,5337.4,2041.6,186.3,7157.9,4331.54
2024-08-13T03:00:00Z,2024-08-13,6,35615.6,36684,8845.7,12109.8,6104.6,2498.6,0,7125.4,4811.2
2024-08-13T04:00:00Z,2024-08-13,7,38902,40069.1,8343.1,13403.9,5674.9,2653.7,942.1,9051.4,4952
2024-08-13T05:00:00Z,2024-08-13,8,39835.1,41030.2,9691.5,13180.9,7036,1320.1,1655.1,8146.7,4715.95
2024-08-13T06:00:00Z,2024-08-13,9,41013.4,42243.8,10176.8,14787.6,7045.4,1997.7,2489.8,5746.4,4940.16
2024-08-13T07:00:00Z,2024-08-13,10,41763.1,43016,10528.5,12970.6,7533.5,2383.1,3163.4,6436.9,4461.54
2024-08-13T08:00:00Z,2024-08-13,11,41000.4,42230.4,9784.6,14152.9,7422.6,1930.4,3377.8,5562.3,4973.89
2024-08-13T09:00:00Z,2024-08-13,12,40635.5,41854.5,8787.2,14129.1,7562,3174.8,3509.6,4691.8,5005.57
2024-08-13T10:00:00Z,2024-08-13,13,39474.2,40658.4,7791.5,14121.3,6122.1,2569.2,3073.7,6980.7,4514.86
2024-08-13T11:00:00Z,2024-08-13,14,39800,40994,7895.4,13398.7,7709.3,3726.7,2614.8,5649.1,4574.33
2024-08-13T12:00:00Z,2024-08-13,15,38911.6,40079,7731.7,13838.4,5750.8,4056.2,2708.4,5993.5,4239.93
2024-08-13T13:00:00Z,2024-08-13,16,40144.3,41348.6,9712,12953.6,5671.5,3992.6,2011.9,7007,4515.59
2024-08-13T14:00:00Z,2024-08-13,17,39382.2,40563.6,8184.4,15456,6577.7,6166.8,690,3488.8,3992.75
2024-08-13T15:00:00Z,2024-08-13,18,38739.4,39901.6,8087.9,14827.5,7112.5,5888.8,213,3772,4655.07
2024-08-13T16:00:00Z,2024-08-13,19,38362,39512.8,7706.6,13322.3,6710.3,4783.8,0,6989.9,4504.75
2024-08-13T17:00:00Z,2024-08-13,20,37478.9,38603.2,8409.2,13031.2,6251.7,6531.5,0,4379.7,4609.92
2024-08-13T18:00:00Z,2024-08-13,21,35269.5,36327.6,7023,12425.1,4951.7,5387.6,93.5,6446.6,4598.57
2024-08-13T19:00:00Z,2024-08-13,22,34321.2,35350.8,7744.4,12983.4,6609.9,5355.6,36.3,2621.2,4322.3
2024-08-13T20:00:00Z,2024-08-13,23,30979.6,31909,7401.7,9871.3,5022.7,3514.1,5.5,6093.7,3824.51
2024-08-13T21:00:00Z,2024-08-13,0,30397.5,31309.4,7138.9,10737.7,5471.1,3718.6,0,4243,4007.88
2024-08-13T22:00:00Z,2024-08-13,1,29934.7,30832.7,6915.7,10629.7,5065.4,3736.8,205.3,4279.9,4032.2
2024-08-13T23:00:00Z,2024-08-13,2,28960.3,29829.2,5847,9797.5,5020.6,3126.4,282.6,5755,3836.89
2024-08-14T00:00:00Z,2024-08-14,3,30187.6,31093.3,6919,11190.9,5882.6,3686.7,0,3414,4158.85
2024-08-14T01:00:00Z,2024-08-14,4,32568.6,33545.7,7504.3,11022,5776.7,2183.4,220.4,6839,4568.31
2024-08-14T02:00:00Z,2024-08-14,5,33153.4,34148,8452.4,11315.8,4544.6,2804.5,8.7,7021.9,4637.41
2024-08-14T03:00:00Z,2024-08-14,6,36721.5,37823.1,7680.9,11070.2,6886.4,4096.4,217.8,7871.4,4459.82
2024-08-14T04:00:00Z,2024-08-14,7,39537.6,40723.7,9638.1,13677.5,7262.4,3551.4,453.3,6141,4253.03
2024-08-14T05:00:00Z,2024-08-14,8,40535.5,41751.5,11001.3,15167,6386.8,3872.7,1591.7,3732.1,4662.44
2024-08-14T06:00:00Z,2024-08-14,9,42418.9,43691.5,9055.5,15170.5,6829.6,1309.8,2317.1,9008.9,5501.8
2024-08-14T07:00:00Z,2024-08-14,10,41566.6,42813.6,10733.7,14673.4,7507.8,2649.2,2854,4395.6,4869.95
2024-08-14T08:00:00Z,2024-08-14,11,41013.4,42243.8,9033.1,15297.1,7134.6,2447.5,3355.7,4975.8,4505.98
2024-08-14T09:00:00Z,2024-08-14,12,39390.3,40572.1,8619.6,14158.4,6321.4,2597.5,2991.2,5884,4819.46
2024-08-14T10:00:00Z,2024-08-14,13,39903,41100.1,9134.8,13851,7205.6,4231.5,3442,3235.3,4902.44
2024-08-14T11:00:00Z,2024-08-14,14,39514.1,40699.5,8707.3,13640.7,7161.3,4938.9,3017.4,3233.9,4325.01
2024-08-14T12:00:00Z,2024-08-14,15,38046.5,39187.9,7866.5,13221.4,6269.6,4064.6,2570.8,5195,4550.92
2024-08-14T13:00:00Z,2024-08-14,16,39450.3,40633.8,8968.1,14798.9,7603.3,3264.3,1754.2,4245.1,4524.28
2024-08-14T14:00:00Z,2024-08-14,17,40170.1,41375.2,10105.1,13971.6,5497.9,5622.2,1141.8,5036.6,4901.08
2024-08-14T15:00:00Z,2024-08-14,18,38975.5,40144.8,8834,13108.7,6257.7,5139.6,363.7,6441.1,4589.54
2024-08-14T16:00:00Z,2024-08-14,19,39012,40182.4,7772.7,13573,6920.8,5113.8,0,6802.1,4434.11
2024-08-14T17:00:00Z,2024-08-14,20,37925.5,39063.3,8293.8,13996.9,5885.5,6607.9,404.5,3874.6,4489.53
2024-08-14T18:00:00Z,2024-08-14,21,36003.3,37083.4,8705.5,12930.1,6175.3,4733.4,0,4539.1,4459.69
2024-08-14T19:00:00Z,2024-08-14,22,33418.6,34421.2,9229.4,12077.5,5388.3,4806.2,0,2919.8,4432.98
2024-08-14T20:00:00Z,2024-08-14,23,32505.6,33480.7,5259.3,12111.3,5401.1,4547,28.9,6133.2,3745.41
2024-08-14T21:00:00Z,2024-08-14,0,29937.8,30836,6765,9457.2,4746.3,3616,0,6251.5,4133.98
2024-08-14T22:00:00Z,2024-08-14,1,28958.3,29827.1,6744.1,9071.9,4332.7,4409.8,244.9,5023.7,4013.35
2024-08-14T23:00:00Z,2024-08-14,2,29350.3,30230.8,4650.3,9834.4,5110.1,2555.9,0,8080.1,4348.63
2024-08-15T00:00:00Z,2024-08-15,3,31189.2,32124.9,6373.4,10946.5,4256.6,3120.2,183.9,7244.3,4030.08
2024-08-15T01:00:00Z,2024-08-15,4,31852.2,32807.8,8405.1,11972.1,5064.6,2951.1,0,4414.9,3996.34
2024-08-15T02:00:00Z,2024-08-15,5,32883.9,33870.4,8242.7,11352,5780.8,2395.5,121,5978.4,4932.7
2024-08-15T03:00:00Z,2024-08-15,6,36305.5,37394.6,7865.4,13201.4,6335.2,1811.4,0,8181.2,4943.76
2024-08-15T04:00:00Z,2024-08-15,7,39287,40465.6,9692,14212.1,6259.6,2398.9,933,6970,4961.31
2024-08-15T05:00:00Z,2024-08-15,8,41497,42741.9,9987.6,14761.2,8232.8,2176.6,1644.8,5938.9,4687.47
2024-08-15T06:00:00Z,2024-08-15,9,41437.3,42680.4,8843.8,14702.2,6945.1,2880.8,2743.1,6565.5,4602.51
2024-08-15T07:00:00Z,2024-08-15,10,41445.6,42689,8105,14735.5,7125.4,2451.1,2971.4,7300.5,4438
2024-08-15T08:00:00Z,2024-08-15,11,41847.1,43102.5,8586.3,15103.8,7727.5,2914.6,3418.2,5352.1,4666.24
2024-08-15T09:00:00Z,2024-08-15,12,39816.7,41011.2,8634.8,13677,7117.9,2160.2,3078.4,6342.9,4446.4
2024-08-15T10:00:00Z,2024-08-15,13,38038.3,39179.4,9457,13172.6,6881.7,4288,3272.1,2107.9,4314.84
2024-08-15T11:00:00Z,2024-08-15,14,40503.8,41718.9,8189.4,14376.6,6796.3,3831.9,3019.4,5505.3,5136.2
2024-08-15T12:00:00Z,2024-08-15,15,39526,40711.8,8897.9,14015.3,7194.8,5275.1,2413.3,2915.4,4302.22
2024-08-15T13:00:00Z,2024-08-15,16,40316.4,41525.8,9439.1,13887.2,7211,6503.3,1825.1,2660,4337.48
2024-08-15T14:00:00Z,2024-08-15,17,39195.8,40371.7,7970.8,13514.4,6939.4,4491,1206,6250.1,4215.02
2024-08-15T15:00:00Z,2024-08-15,18,38282.8,39431.2,10139.6,13321.4,6987.6,4795,44.2,4143.5,4870.57
2024-08-15T16:00:00Z,2024-08-15,19,39017.2,40187.7,8014.5,12894.4,6531.7,6813,247.4,5686.6,4719.45
2024-08-15T17:00:00Z,2024-08-15,20,38019.9,39160.5,9494.1,14269.5,6163.9,4714.1,238.7,4280.3,5168.36
2024-08-15T18:00:00Z,2024-08-15,21,36108.3,37191.6,8121.5,11793.6,5632.8,4086.1,113,7444.5,4575.55
2024-08-15T19:00:00Z,2024-08-15,22,34350.8,35381.3,8122.8,11362.1,5701.1,5617.4,0,4577.9,4462.39
2024-08-15T20:00:00Z,2024-08-15,23,31789.1,32742.7,7483,11260.9,5922,3675.7,203.4,4197.7,4131.86
2024-08-15T21:00:00Z,2024-08-15,0,30152.9,31057.5,5223,10896.5,5097.6,2976.7,0,6863.6,4760.49
2024-08-15T22:00:00Z,2024-08-15,1,28661,29520.8,6764.7,9380.1,5141.6,2985.9,215.3,5033.3,4375.91
2024-08-15T23:00:00Z,2024-08-15,2,29671.9,30562.1,6881,10992.2,4752.5,3208.2,218.4,4509.7,4503.07
2024-08-16T00:00:00Z,2024-08-16,3,30664.6,31584.6,6434.6,10451.2,4602.8,3463.9,122.6,6509.4,4491.63
2024-08-16T01:00:00Z,2024-08-16,4,31549.3,32495.8,7807.9,13052.9,5831,2288.5,0,3515.6,4309.73
2024-08-16T02:00:00Z,2024-08-16,5,33028.2,34019.1,7292.1,12385.8,5242.9,1950.9,0,7147.4,4225.23
2024-08-16T03:00:00Z,2024-08-16,6,36679.6,37780,8397.5,12435.2,7391.8,2567.4,0,6988.1,4099.47
2024-08-16T04:00:00Z,2024-08-16,7,39286,40464.5,8251.6,13024.6,6980.8,3264.6,780.8,8162.1,5075.07
2024-08-16T05:00:00Z,2024-08-16,8,40622,41840.7,9036.3,15397.7,7120.4,2785.3,1402.6,6098.4,4407.54
2024-08-16T06:00:00Z,2024-08-16,9,40643.9,41863.2,8289.2,13246.2,7856.2,2343.3,2542.7,7585.5,4805.73
2024-08-16T07:00:00Z,2024-08-16,10,41319.9,42559.5,7994,15614.9,7092.8,2378.9,2924.8,6554.2,4741.22
2024-08-16T08:00:00Z,2024-08-16,11,42341.7,43611.9,10221.2,14694.4,6510,2463.6,3387.1,6335.7,4897.24
2024-08-16T09:00:00Z,2024-08-16,12,39966.6,41165.6,8244.4,13766.3,7124.1,2697.5,3147.1,6186.3,4712.61
2024-08-16T10:00:00Z,2024-08-16,13,41624.5,42873.2,9288.3,14847,6505.4,3838.1,3207.4,5187,5011.01
2024-08-16T11:00:00Z,2024-08-16,14,40230.1,41437,9369.3,14907.4,7117.8,6248.4,2928.6,865.5,4594.06
2024-08-16T12:00:00Z,2024-08-16,15,38959.8,40128.6,8234.4,13455.3,6860,4252.3,2522,4804.5,4686.94
2024-08-16T13:00:00Z,2024-08-16,16,40664.5,41884.5,8833.7,13418.5,7127.4,4872.4,1646.4,5986.1,4642.79
2024-08-16T14:00:00Z,2024-08-16,17,39381.9,40563.4,7680.8,13392.2,6581.2,6364.2,826.6,5718.4,4372.25
2024-08-16T15:00:00Z,2024-08-16,18,38874.5,40040.7,9010.3,13635.7,6117.5,5977,61.8,5238.4,4658.25
2024-08-16T16:00:00Z,2024-08-16,19,39270.1,40448.2,8584.7,13123.8,6886.1,4901.7,264.5,6687.4,4866.78
2024-08-16T17:00:00Z,2024-08-16,20,37845.8,38981.1,9159.1,13474,7252.3,4357.5,55.4,4682.9,4628.55
2024-08-16T18:00:00Z,2024-08-16,21,36003.7,37083.8,6833.3,13090.9,6134.7,5763.5,0,5261.3,4612.74
2024-08-16T19:00:00Z,2024-08-16,22,34220,35246.6,6568.2,13277.8,5635.1,5945.8,85.6,3734.1,3794.19
2024-08-16T20:00:00Z,2024-08-16,23,31948.8,32907.3,7170.7,10741.8,5577.4,3811.1,0,5606.2,4304.07
2024-08-16T21:00:00Z,2024-08-16,0,26013.5,26793.9,6273.5,8393.2,4992,2603.7,0,4531.5,3950.92
2024-08-16T22:00:00Z,2024-08-16,1,25250.6,26008.1,6179.3,8979,4597.5,2822.4,12.5,3417.3,3793.35
2024-08-16T23:00:00Z,2024-08-16,2,23905.2,24622.4,5636.8,7876.1,4225.6,2749.5,0,4134.3,4040.7
2024-08-17T00:00:00Z,2024-08-17,3,26131.4,26915.3,6061.4,9491.7,4343.1,2688.1,0,4330.9,3875.86
2024-08-17T01:00:00Z,2024-08-17,4,26978.2,27787.6,5881.4,9303.3,4770.1,2488.7,152.3,5191.8,4066.1
2024-08-17T02:00:00Z,2024-08-17,5,29528.5,30414.4,5953.6,10481.9,4492.2,1782,4.9,7699.9,4158.76
2024-08-17T03:00:00Z,2024-08-17,6,31534.8,32480.8,8386.9,10206.6,6272.9,3337.2,199.7,4077.5,3928.54
2024-08-17T04:00:00Z,2024-08-17,7,33692.8,34703.6,7409,11412.1,5585.8,995.4,871.8,8429.5,4775.47
2024-08-17T05:00:00Z,2024-08-17,8,35283.5,36342,7910,12507.8,5862.5,1773,1737.6,6551.1,4341.44
2024-08-17T06:00:00Z,2024-08-17,9,37786.4,38920,8520.8,14094.2,7208.9,2539.7,2287,4269.4,3977.5
2024-08-17T07:00:00Z,2024-08-17,10,39525.5,40711.2,9739.2,14437.5,5946.9,3696.2,3044.5,3846.9,4665.72
